"","ISO","year","gdp","pop","count_ccmt","count_energy","count_storage","count_solar","count_wind","count_batteries","brown_patents","tot_count","share_green_tot"
"1","AFG",1995,NA,16418912,0,0,0,0,0,0,NA,NA,NA
"2","AFG",1996,NA,17106595,0,0,0,0,0,0,NA,NA,NA
"3","AFG",1997,NA,17788819,0,0,0,0,0,0,NA,NA,NA
"4","AFG",1998,NA,18493132,0,0,0,0,0,0,NA,NA,NA
"5","AFG",1999,NA,19262847,0,0,0,0,0,0,NA,NA,NA
"6","AFG",2000,NA,19542982,0,0,0,0,0,0,NA,NA,NA
"7","AFG",2001,NA,19688632,0,0,0,0,0,0,NA,NA,NA
"8","AFG",2002,451798704100,21000256,0,0,0,0,0,0,NA,NA,NA
"9","AFG",2003,491702820800,22645130,0,0,0,0,0,0,NA,NA,NA
"10","AFG",2004,498656078800,23553551,0,0,0,0,0,0,NA,NA,NA
"11","AFG",2005,554653734400,24411191,0,0,0,0,0,0,NA,NA,NA
"12","AFG",2006,584368771600,25442944,0,0,0,0,0,0,NA,NA,NA
"13","AFG",2007,665165465300,25903301,0,0,0,0,0,0,NA,NA,NA
"14","AFG",2008,691273102200,26427199,0,0,0,0,0,0,NA,NA,NA
"15","AFG",2009,839140071400,27385307,0,0,0,0,0,0,NA,NA,NA
"16","AFG",2010,959661073000,28189672,0,0,0,0,0,0,NA,NA,NA
"17","AFG",2011,963752633900,29249157,0,0,0,0,0,0,NA,NA,NA
"18","AFG",2012,1086653136600,30466479,0,0,0,0,0,0,NA,NA,NA
"19","AFG",2013,1147513804100,31541209,1,1,1,0,0,0,NA,NA,NA
"20","AFG",2014,1178778315300,32716210,0.167,0.167,0,0.167,0,0,NA,NA,NA
"21","AFG",2015,1195886097800,33753499,0,0,0,0,0,0,NA,NA,NA
"22","AFG",2016,1222916881100,34636207,0,0,0,0,0,0,NA,NA,NA
"23","AFG",2017,1255287530100,35643418,0,0,0,0,0,0,NA,NA,NA
"24","AFG",2018,1270215762500,36686784,0,0,0,0,0,0,NA,NA,NA
"25","AFG",2019,1319901565700,37769499,0,0,0,0,0,0,NA,NA,NA
"26","AFG",2020,1288869351100,38972230,0,0,0,0,0,0,NA,NA,NA
"27","AGO",1995,418350244600,13912253,0,0,0,0,0,0,NA,NA,NA
"28","AGO",1996,475013148600,14383350,0,0,0,0,0,0,NA,NA,NA
"29","AGO",1997,509566922500,14871146,0,0,0,0,0,0,NA,NA,NA
"30","AGO",1998,533471453100,15366864,0,0,0,0,0,0,NA,NA,NA
"31","AGO",1999,545109078000,15870753,0,0,0,0,0,0,NA,NA,NA
"32","AGO",2000,561760112000,16394062,0,0,0,0,0,0,NA,NA,NA
"33","AGO",2001,585387734200,16941587,0,0,0,0,0,0,NA,NA,NA
"34","AGO",2002,6.65385e+11,17516139,0,0,0,0,0,0,NA,NA,NA
"35","AGO",2003,685280011500,18124342,0,0,0,0,0,0,NA,NA,NA
"36","AGO",2004,760318172759.25,18771125,0,0,0,0,0,0,NA,NA,NA
"37","AGO",2005,874593994124.965,19450959,0,0,0,0,0,0,NA,NA,NA
"38","AGO",2006,975609600446.399,20162340,0,0,0,0,0,0,NA,NA,NA
"39","AGO",2007,1112292505468.94,20909684,0,0,0,0,0,0,NA,NA,NA
"40","AGO",2008,1236535578329.82,21691522,0,0,0,0,0,0,NA,NA,NA
"41","AGO",2009,1247169784303.46,22507674,0,0,0,0,0,0,NA,NA,NA
"42","AGO",2010,1.302025e+12,23364185,0,0,0,0,0,0,NA,NA,NA
"43","AGO",2011,1.347232e+12,24259111,0,0,0,0,0,0,NA,NA,NA
"44","AGO",2012,1.462314e+12,25188292,0,0,0,0,0,0,NA,NA,NA
"45","AGO",2013,1.534766e+12,26147002,0.5,0.5,0,0.5,0.5,0,NA,NA,NA
"46","AGO",2014,1.608781e+12,27128337,0,0,0,0,0,0,NA,NA,NA
"47","AGO",2015,1.623961e+12,28127721,0,0,0,0,0,0,NA,NA,NA
"48","AGO",2016,1.582061e+12,29154746,0,0,0,0,0,0,NA,NA,NA
"49","AGO",2017,1.579733e+12,30208628,0,0,0,0,0,0,NA,NA,NA
"50","AGO",2018,1.558938e+12,31273533,0,0,0,0,0,0,NA,NA,NA
"51","AGO",2019,1.54799e+12,32353588,0,0,0,0,0,0,NA,NA,NA
"52","AGO",2020,1.460711e+12,33428486,0,0,0,0,0,0,NA,NA,NA
"53","ALB",1995,564311381100,3187784,0,0,0,0,0,0,NA,NA,NA
"54","ALB",1996,615663713600,3168033,0,0,0,0,0,0,NA,NA,NA
"55","ALB",1997,548433334100,3148281,0,0,0,0,0,0,NA,NA,NA
"56","ALB",1998,596856837200,3128530,0,0,0,0,0,0,NA,NA,NA
"57","ALB",1999,673796480100,3108778,0,0,0,0,0,0,NA,NA,NA
"58","ALB",2000,720599843000,3089027,0,0,0,0,0,0,NA,NA,NA
"59","ALB",2001,780361440800,3060173,0.667,0.667,0,0,0,0,NA,NA,NA
"60","ALB",2002,815762726100,3051010,0.333,0.333,0,0,0,0,NA,NA,NA
"61","ALB",2003,860863289800,3039616,0,0,0,0,0,0,NA,NA,NA
"62","ALB",2004,908337041400,3026939,0,0,0,0,0,0,NA,NA,NA
"63","ALB",2005,958535599900,3011487,0,0,0,0,0,0,NA,NA,NA
"64","ALB",2006,1015114688100,2992547,0,0,0,0,0,0,NA,NA,NA
"65","ALB",2007,1075851634300,2970017,0.5,0,0,0,0,0,NA,NA,NA
"66","ALB",2008,1156540952600,2947314,0,0,0,0,0,0,NA,NA,NA
"67","ALB",2009,1195334682600,2927519,0,0,0,0,0,0,NA,NA,NA
"68","ALB",2010,1.239645e+12,2913021,0,0,0,0,0,0,NA,NA,NA
"69","ALB",2011,1.271199e+12,2905195,0,0,0,0,0,0,NA,NA,NA
"70","ALB",2012,1289214976300,2900401,2.2,0,0,0,0,0,NA,NA,NA
"71","ALB",2013,1302133136500,2895092,1.767,0,0,0,0,0,NA,NA,NA
"72","ALB",2014,1325238823000,2889104,0.5,0,0,0,0,0,NA,NA,NA
"73","ALB",2015,1354642246300,2880703,2.533,0,0,0,0,0,NA,NA,NA
"74","ALB",2016,1399548375100,2876101,4.983,1,0,0,0,0,NA,NA,NA
"75","ALB",2017,1452767583700,2873457,4.783,0,0,0,0,0,NA,NA,NA
"76","ALB",2018,1511159333900,2866376,2.917,0,0,0,0,0,NA,NA,NA
"77","ALB",2019,1542707988600,2854191,0,0,0,0,0,0,NA,NA,NA
"78","ALB",2020,1491766505200,2837849,0,0,0,0,0,0,NA,NA,NA
"79","AND",1995,1568978500,62928,0,0,0,0,0,0,NA,NA,NA
"80","AND",1996,1641931900,64147,0,0,0,0,0,0,NA,NA,NA
"81","AND",1997,1790816900,64682,0,0,0,0,0,0,NA,NA,NA
"82","AND",1998,1848029800,65186,0,0,0,0,0,0,NA,NA,NA
"83","AND",1999,1923782000,65655,0,0,0,0,0,0,NA,NA,NA
"84","AND",2000,1991660000,66097,0,0,0,0,0,0,NA,NA,NA
"85","AND",2001,2153370000,67820,0,0,0,0,0,0,NA,NA,NA
"86","AND",2002,2251270000,70849,0,0,0,0,0,0,NA,NA,NA
"87","AND",2003,2.447e+09,73907,0,0,0,0,0,0,NA,NA,NA
"88","AND",2004,2646080000,76933,0,0,0,0,0,0,NA,NA,NA
"89","AND",2005,2788910000,79826,0.5,0,0,0,0,0,NA,NA,NA
"90","AND",2006,2923020000,80221,0,0,0,0,0,0,NA,NA,NA
"91","AND",2007,2968420000,78168,0,0,0,0,0,0,NA,NA,NA
"92","AND",2008,2803400000,76055,0,0,0,0,0,0,NA,NA,NA
"93","AND",2009,2654740000,73852,0.5,0.5,0,0.5,0,0,NA,NA,NA
"94","AND",2010,2602310000,71519,0,0,0,0,0,0,NA,NA,NA
"95","AND",2011,2602100000,70567,0.833,0.833,0,0,0.333,0,NA,NA,NA
"96","AND",2012,2472660000,71013,0,0,0,0,0,0,NA,NA,NA
"97","AND",2013,2384940000,71367,0,0,0,0,0,0,NA,NA,NA
"98","AND",2014,2444670000,71621,0,0,0,0,0,0,NA,NA,NA
"99","AND",2015,2479730000,71746,0.2,0,0,0,0,0,NA,NA,NA
"100","AND",2016,2571720000,72540,0.5,0,0,0,0,0,NA,NA,NA
"101","AND",2017,2580620000,73837,1,1,1,0,0,0,NA,NA,NA
"102","AND",2018,2621620000,75013,1,1,1,0,0,0,NA,NA,NA
"103","AND",2019,2674460000,76343,0.333,0.333,0,0,0,0,NA,NA,NA
"104","AND",2020,2375350000,77700,1,1,0.333,0.333,0.333,0,NA,NA,NA
"105","ANT",1995,NA,NA,0,0,0,0,0,0,NA,NA,NA
"106","ANT",1996,NA,NA,1.833,0.333,0.333,0,0,0.333,NA,NA,NA
"107","ANT",1997,NA,NA,1.167,0.333,0.333,0,0,0.333,NA,NA,NA
"108","ANT",1998,NA,NA,1.5,0,0,0,0,0,NA,NA,NA
"109","ANT",1999,NA,NA,0.833,0,0,0,0,0,NA,NA,NA
"110","ANT",2000,NA,NA,0.917,0,0,0,0,0,NA,NA,NA
"111","ANT",2001,NA,NA,0.5,0,0,0,0,0,NA,NA,NA
"112","ANT",2002,NA,NA,1.833,0,0,0,0,0,NA,NA,NA
"113","ANT",2003,NA,NA,0.5,0,0,0,0,0,NA,NA,NA
"114","ANT",2004,NA,NA,1.167,0.833,0,0,0.5,0,NA,NA,NA
"115","ANT",2005,NA,NA,0.333,0,0,0,0,0,NA,NA,NA
"116","ANT",2006,NA,NA,2.7,1.45,0,0,0,0,NA,NA,NA
"117","ANT",2007,NA,NA,0.333,0,0,0,0,0,NA,NA,NA
"118","ANT",2008,NA,NA,4.817,1.45,0,0,0,0,NA,NA,NA
"119","ANT",2009,NA,NA,1.333,0.5,0,0,0.5,0,NA,NA,NA
"120","ANT",2010,NA,NA,0,0,0,0,0,0,NA,NA,NA
"121","ANT",2011,NA,NA,0,0,0,0,0,0,NA,NA,NA
"122","ANT",2012,NA,NA,0,0,0,0,0,0,NA,NA,NA
"123","ANT",2013,NA,NA,0,0,0,0,0,0,NA,NA,NA
"124","ANT",2014,NA,NA,0,0,0,0,0,0,NA,NA,NA
"125","ANT",2015,NA,NA,0.333,0,0,0,0,0,NA,NA,NA
"126","ANT",2016,NA,NA,0.5,0,0,0,0,0,NA,NA,NA
"127","ANT",2017,NA,NA,0.7,0,0,0,0,0,NA,NA,NA
"128","ANT",2018,NA,NA,0,0,0,0,0,0,NA,NA,NA
"129","ANT",2019,NA,NA,0,0,0,0,0,0,NA,NA,NA
"130","ANT",2020,NA,NA,0.5,0,0,0,0,0,NA,NA,NA
"131","ARE",1995,555949393300,2433988,0.333,0,0,0,0,0,NA,NA,NA
"132","ARE",1996,588185585500,2572735,0.5,0.5,0,0,0.5,0,NA,NA,NA
"133","ARE",1997,636360329700,2746119,3,1,0,0,0,0,NA,NA,NA
"134","ARE",1998,638218465900,2921130,0,0,0,0,0,0,NA,NA,NA
"135","ARE",1999,656740929300,3097563,0,0,0,0,0,0,NA,NA,NA
"136","ARE",2000,728015079800,3275333,0.5,0.5,0.5,0,0.5,0,NA,NA,NA
"137","ARE",2001,738200629800,3454198,0,0,0,0,0,0,NA,NA,NA
"138","ARE",2002,756164423300,3633655,0.333,0,0,0,0,0,NA,NA,NA
"139","ARE",2003,822710982000,3813443,1,1,0,0,0,0,NA,NA,NA
"140","ARE",2004,901415106800,3993339,1.917,1.25,0,0,0,0,NA,NA,NA
"141","ARE",2005,945180083000,4280993,1.233,0.2,0,0.2,0,0,NA,NA,NA
"142","ARE",2006,1038160470200,4898954,1.226,0,0,0,0,0,NA,NA,NA
"143","ARE",2007,1071219550200,5872624,2.25,1.25,0,0,0,0,NA,NA,NA
"144","ARE",2008,1105411124400,6988685,4,2,0,1,1.5,0,NA,NA,NA
"145","ARE",2009,1047455282400,7992644,2.5,2,1,1,0,0,NA,NA,NA
"146","ARE",2010,1064244419900,8481771,6.167,2.333,1.333,3,1,0.333,NA,NA,NA
"147","ARE",2011,1137980686000,8575205,6.917,1.5,0,0.5,0,0,NA,NA,NA
"148","ARE",2012,1192337764300,8664969,5.583,3.5,2,3.5,0,2,NA,NA,NA
"149","ARE",2013,1252617111300,8751847,7.5,5.5,1.5,2,1,0.5,NA,NA,NA
"150","ARE",2014,1304797280100,8835951,8.833,3.833,1,2.333,0,0.5,NA,NA,NA
"151","ARE",2015,1393350908000,8916899,11.5,4,0,4,2,0,NA,NA,NA
"152","ARE",2016,1470841990000,8994263,4.333,2.5,1,0.5,0,1,NA,NA,NA
"153","ARE",2017,1481653689300,9068296,19.283,7.667,3.5,2.334,1,2,NA,NA,NA
"154","ARE",2018,1501121342800,9140169,9.25,3.5,2,0.5,1,0,NA,NA,NA
"155","ARE",2019,1517758993200,9211657,7.75,7.083,3.083,4,0,0.25,NA,NA,NA
"156","ARE",2020,1442522884100,9287289,16.833,5.667,1.167,3,0,0,NA,NA,NA
"157","ARG",1995,422629248800,34946110,0.333,0,0,0,0,0,NA,NA,NA
"158","ARG",1996,445986656500,35389362,3.833,1.5,1.5,0,0,1.5,NA,NA,NA
"159","ARG",1997,482160842800,35815971,2,0,0,0,0,0,NA,NA,NA
"160","ARG",1998,500724897600,36233195,1.5,0,0,0,0,0,NA,NA,NA
"161","ARG",1999,483773071300,36653031,8.5,3,0,0,2,0,NA,NA,NA
"162","ARG",2000,479956106900,37070774,4,0,0,0,0,0,NA,NA,NA
"163","ARG",2001,458795611600,37480493,3,1.5,0,0,0,0,NA,NA,NA
"164","ARG",2002,408812193300,37885028,1.25,0,0,0,0,0,NA,NA,NA
"165","ARG",2003,444939093600,38278164,3.833,1,0,0,1,0,NA,NA,NA
"166","ARG",2004,485115195200,38668796,3,1.667,0.667,0,0,0.667,NA,NA,NA
"167","ARG",2005,528055942500,39070501,10.2,4.5,0.5,0,2,0.5,NA,NA,NA
"168","ARG",2006,570549404200,39476851,9.167,3.75,0.5,1,1,0.5,NA,NA,NA
"169","ARG",2007,621942502600,39876111,10.25,5.25,0.5,1.083,1,0,NA,NA,NA
"170","ARG",2008,647176159700,40273769,14.167,7.167,0,2.667,0.833,0,NA,NA,NA
"171","ARG",2009,608872876400,40684338,7.5,3,0,3.333,0,0,NA,NA,NA
"172","ARG",2010,670523679400,40788453,5.833,2.833,0.333,0,1.5,0.333,NA,NA,NA
"173","ARG",2011,710781597200,41261490,8.25,3.833,0.5,0.5,1.5,0.5,NA,NA,NA
"174","ARG",2012,703485989500,41733271,13.75,9.5,1,0.5,3,1,NA,NA,NA
"175","ARG",2013,720407105300,42202935,5.811,4.5,1,0,1.5,1,NA,NA,NA
"176","ARG",2014,702306046000,42669500,5.261,3.5,1,0,1.5,1,NA,NA,NA
"177","ARG",2015,721487146600,43131966,5,0.5,0,0,0,0,NA,NA,NA
"178","ARG",2016,706477848600,43590368,8.583,4.417,1.25,2.25,0.667,1.25,NA,NA,NA
"179","ARG",2017,726389947800,44044811,9.917,4.333,2.5,3,1.833,2.5,NA,NA,NA
"180","ARG",2018,707377443000,44494502,4.5,3,0,0,0,0,NA,NA,NA
"181","ARG",2019,693223803600,44938712,3.25,2.25,1.25,0,0,0.25,NA,NA,NA
"182","ARG",2020,624294930800,45376763,6.25,4.5,1,0,1,0,NA,NA,NA
"183","ARM",1995,1376926587800,3322782,0,0,0,0,0,0,NA,NA,NA
"184","ARM",1996,1457688850200,3298898,0,0,0,0,0,0,NA,NA,NA
"185","ARM",1997,1506099858700,3271418,0,0,0,0,0,0,NA,NA,NA
"186","ARM",1998,1616045148200,3240550,0,0,0,0,0,0,NA,NA,NA
"187","ARM",1999,1669374638100,3206030,1,0,0,0,0,0,NA,NA,NA
"188","ARM",2000,1767867741800,3168523,0,0,0,0,0,0,NA,NA,NA
"189","ARM",2001,1937583045000,3133133,0,0,0,0,0,0,NA,NA,NA
"190","ARM",2002,2193344006900,3105037,1,0,0,0,0,0,NA,NA,NA
"191","ARM",2003,2500412167900,3084102,0.2,0,0,0,0,0,NA,NA,NA
"192","ARM",2004,2762955445500,3065745,2,1,0,0.5,0,0,NA,NA,NA
"193","ARM",2005,3147006252400,3047246,0.5,0.5,0,0.5,0,0,NA,NA,NA
"194","ARM",2006,3562411077700,3026486,1,1,0,0,0,0,NA,NA,NA
"195","ARM",2007,4050461395400,3004393,1.5,0.5,0.5,0,0,0.5,NA,NA,NA
"196","ARM",2008,4329943231700,2983421,0,0,0,0,0,0,NA,NA,NA
"197","ARM",2009,3719421236000,2964296,2,2,1,2,0,1,NA,NA,NA
"198","ARM",2010,3801248503200,2946293,1,0.5,0,0.5,0,0,NA,NA,NA
"199","ARM",2011,3979907182800,2928976,2,1.5,0,1.5,0,0,NA,NA,NA
"200","ARM",2012,4266460500000,2914421,3.75,2.5,1.5,0,1,1.5,NA,NA,NA
"201","ARM",2013,4407253696500,2901385,7.5,3,0.5,2.5,0,0.5,NA,NA,NA
"202","ARM",2014,4565914829600,2889930,4.833,1,0.5,1,0,0.5,NA,NA,NA
"203","ARM",2015,4712024104100,2878595,3.917,3,0.5,2.5,1,0.5,NA,NA,NA
"204","ARM",2016,4721448152300,2865835,1.833,1.5,0,1.5,0,0,NA,NA,NA
"205","ARM",2017,5075556763800,2851923,1.5,1.5,0,0.5,0,0,NA,NA,NA
"206","ARM",2018,5339485715500,2836557,0.5,0.5,0,0.5,0,0,NA,NA,NA
"207","ARM",2019,5745286629800,2820602,1,1,0,0,1,0,NA,NA,NA
"208","ARM",2020,5331625992500,2805608,1,1,0,0,1,0,NA,NA,NA
"209","ATG",1995,1856170000,68398,0,0,0,0,0,0,NA,NA,NA
"210","ATG",1996,1978760000,69798,0.5,0.5,0.5,0,0,0.5,NA,NA,NA
"211","ATG",1997,2087030000,71218,0,0,0,0,0,0,NA,NA,NA
"212","ATG",1998,2185770000,72572,0,0,0,0,0,0,NA,NA,NA
"213","ATG",1999,2266810000,73821,0,0,0,0,0,0,NA,NA,NA
"214","ATG",2000,2407430000,75055,0,0,0,0,0,0,NA,NA,NA
"215","ATG",2001,2297940000,76215,0,0,0,0,0,0,NA,NA,NA
"216","ATG",2002,2321550000,77195,0,0,0,0,0,0,NA,NA,NA
"217","ATG",2003,2462620000,78075,0,0,0,0,0,0,NA,NA,NA
"218","ATG",2004,2604640000,78941,0,0,0,0,0,0,NA,NA,NA
"219","ATG",2005,2773260000,79869,0,0,0,0,0,0,NA,NA,NA
"220","ATG",2006,3125690000,80895,0,0,0,0,0,0,NA,NA,NA
"221","ATG",2007,3416860000,82016,0,0,0,0,0,0,NA,NA,NA
"222","ATG",2008,3416370000,83251,0,0,0,0,0,0,NA,NA,NA
"223","ATG",2009,3007680000,84534,0,0,0,0,0,0,NA,NA,NA
"224","ATG",2010,2771860000,85695,0,0,0,0,0,0,NA,NA,NA
"225","ATG",2011,2717570000,86729,0,0,0,0,0,0,NA,NA,NA
"226","ATG",2012,2809230000,87674,0,0,0,0,0,0,NA,NA,NA
"227","ATG",2013,2792350000,88497,0,0,0,0,0,0,NA,NA,NA
"228","ATG",2014,2898340000,89236,0,0,0,0,0,0,NA,NA,NA
"229","ATG",2015,3009210000,89941,0,0,0,0,0,0,NA,NA,NA
"230","ATG",2016,3174610000,90564,0,0,0,0,0,0,NA,NA,NA
"231","ATG",2017,3274440000,91119,0.333,0.333,0,0,0,0,NA,NA,NA
"232","ATG",2018,3497880000,91626,0,0,0,0,0,0,NA,NA,NA
"233","ATG",2019,3649830000,92117,0.5,0,0,0,0,0,NA,NA,NA
"234","ATG",2020,3011030000,92664,0.5,0,0,0,0,0,NA,NA,NA
"235","AUS",1995,9.68072e+11,18004882,93,17.333,2,7,1,2,NA,NA,NA
"236","AUS",1996,1.005409e+12,18224767,79.833,23.5,3.5,8,2,1.5,NA,NA,NA
"237","AUS",1997,1.044749e+12,18423037,80.333,23,4.5,5.5,1,3.5,NA,NA,NA
"238","AUS",1998,1.092947e+12,18607584,117.95,26.783,3.533,11.5,2,1.033,NA,NA,NA
"239","AUS",1999,1.147117e+12,18812264,130.667,30.667,6.833,11.5,2.5,4.833,NA,NA,NA
"240","AUS",2000,1.191868e+12,19028802,134.417,33.583,11,19.583,1.5,9,22,2576.53333333327,7.91438108052161
"241","AUS",2001,1.216199e+12,19274701,163.7,51.917,8,25.75,0.5,4,10.0300000160933,2585.84999999995,8.21586712299623
"242","AUS",2002,1.264769e+12,19495210,159.933,46.25,4.5,16.75,9,4.5,42.25,2525.68809523804,8.67486370993673
"243","AUS",2003,1.304121e+12,19720737,178.233,67.417,11.333,46.917,8,10.333,35.8699998855591,2654.9297619047,8.85307251873309
"244","AUS",2004,1.359111e+12,19932722,213.467,75.283,12.117,42.45,12,2.117,0.700000002980232,2827.87023809515,10.8314729535226
"245","AUS",2005,1.401974e+12,20176844,180.917,62.75,14.25,26.25,7.5,4.25,5.36999988555908,2923.61071428563,9.02137889669224
"246","AUS",2006,1.440397e+12,20450966,195.117,70.083,14.5,25.749,9,7,2.23000004887581,3007.2249999999,9.30924689705633
"247","AUS",2007,1.494814e+12,20827622,218.433,102.667,7.333,46.334,13,4.333,2.10999999940395,2939.89523809514,9.86316324844733
"248","AUS",2008,1.548153e+12,21249199,238.017,122.817,16.033,76.199,17.333,9.833,3.82000003755093,2615.08333333324,11.5152480800485
"249","AUS",2009,1.577111e+12,21691653,216.726,121.833,14.333,73.916,9.333,10.333,3,2562.62063492054,12.4407615963569
"250","AUS",2010,1.611911e+12,22031750,238.794,119.95,14.833,65.616,7,11.333,6.32999992370605,2393.08892496384,13.4677170197219
"251","AUS",2011,1.650458e+12,22340024,228.728,112,16.583,43.333,12.5,13.083,6.30000002682209,2509.83730158719,12.3100055495914
"252","AUS",2012,1.714859e+12,22733465,213.525,99.317,13.333,54.666,12.5,10.333,5.8200000077486,2545.05714285706,10.8075503964736
"253","AUS",2013,1.759081e+12,23128129,221.65,89.117,19.167,46.283,5.5,11.667,12.080000013113,2662.40595238085,10.2031773087448
"254","AUS",2014,1.804448e+12,23475686,230.5,105.2,21.333,46.033,7,13.5,6.5,2628.05714285707,10.7176766468802
"255","AUS",2015,1.843293e+12,23815995,219.7,95.783,26.667,46.616,5.5,16.333,16.3000001162291,2649.57777777771,10.6287374927661
"256","AUS",2016,1.893625e+12,24190907,217.867,91.083,23.333,38.417,4.5,15.333,16.7300003767014,2732.99823232317,10.8379140716901
"257","AUS",2017,1.936841e+12,24594202,219.361,85.444,33.167,37.361,2,24.167,7.32999992370605,2579.9301587301,11.1105505501564
"258","AUS",2018,1.992681e+12,24966643,184.033,86.95,20.533,49.916,3,17.033,32.6700000762939,2585.2166666666,9.76900711094487
"259","AUS",2019,2.03595e+12,25340217,206.283,93.317,31.65,34.666,6.5,23.65,4.67000007629395,2537.74761904754,11.4320535457954
"260","AUS",2020,2.034914e+12,25655289,242.583,109.667,31.333,43.833,6.5,26.833,3,2506.47705627699,13.1097492522404
"261","AUT",1995,242066740000,7948278,89.667,17.667,4,4,1,2,NA,NA,NA
"262","AUT",1996,247754180000,7959017,107,26,2.5,8.5,1,2.5,NA,NA,NA
"263","AUT",1997,252941160000,7968041,125.667,20.667,3,9,2,2,NA,NA,NA
"264","AUT",1998,262000060000,7976789,111.783,14.283,3.45,1.833,0,1.45,NA,NA,NA
"265","AUT",1999,271317650000,7992324,121.65,25.5,3.5,6.5,0.5,1.5,NA,NA,NA
"266","AUT",2000,280476580000,8011566,141.317,31,11.5,6,3,7.5,6.20000004768372,1960.64999999995,10.9223981842757
"267","AUT",2001,284030690000,8042293,152.917,47.333,9,12.5,8,5,10.25,2082.60952380947,9.95145742063535
"268","AUT",2002,288721610000,8081957,128.367,30.917,3.5,9.083,0,2.5,4.5,2067.34999999993,8.90995719157381
"269","AUT",2003,291439840000,8121423,140.983,41.9,4.833,11.067,2,3.833,1.58000004291534,2187.36038961032,9.4169819619905
"270","AUT",2004,299411070000,8171966,162.383,38.9,8.033,9.533,3,3.533,5,2266.40595238086,9.79009665502504
"271","AUT",2005,306130050000,8227829,154.417,49.167,4.917,22.5,3.5,2.417,11.8299999237061,2306.25238095229,10.081290405172
"272","AUT",2006,316703910000,8268641,191.433,75.317,7.5,26.333,4,7.5,2.5,2478.43928571419,10.8670539111356
"273","AUT",2007,328508780000,8295487,217.867,81.783,12,31.417,2.333,7,6.60000002384186,2480.99523809516,11.2468306689519
"274","AUT",2008,333306400000,8321496,223.6,89.233,17,33.4,10,10,6.25,2306.7142857142,13.4036250283851
"275","AUT",2009,320758820000,8343323,256.983,116.333,26.667,52,11.333,21.167,17.2000000476837,2430.07074314565,13.0490028281856
"276","AUT",2010,326651460000,8363404,313.133,136.833,34.667,54.416,18.583,25.667,12.8500000014901,2573.49924242414,15.4288720282611
"277","AUT",2011,336198820000,8391643,326.533,140.1,52.617,50.067,13.667,41.617,16.3300000429153,2549.84087301576,15.883997740911
"278","AUT",2012,338486470000,8429991,331.936,128.483,33.833,39.333,13.833,32.333,10.5800000429153,2587.18333333324,15.8513073143529
"279","AUT",2013,338572800000,8479823,271.5,114.833,43.167,27.5,13.5,33.667,17.6699999570847,2707.20674603165,12.2534487239455
"280","AUT",2014,340811690000,8546356,283.71,104.75,33,39.916,10.333,26.667,17.8299999237061,2784.23809523801,13.1619319639465
"281","AUT",2015,344269230000,8642699,285.9,76.833,16.833,23,7,13.833,34.0700001716614,2751.50634920627,13.1933792110411
"282","AUT",2016,351118250000,8736668,254.667,99.833,47.5,15.5,3.833,35,23.330000013113,2692.96847041838,12.5617264757939
"283","AUT",2017,359048510000,8797566,302.153,118.653,54.333,10.653,6.5,51.333,16.9200000166893,2708.99920634912,13.6392107552167
"284","AUT",2018,367756820000,8840521,305.393,125.06,63.017,9.376,13.333,62.017,10.330000013113,2613.79166666657,14.5641366651715
"285","AUT",2019,373337120000,8879920,337.493,151.76,68.7,22.476,12.5,62.7,14.0800000429153,2681.00739348362,16.1597039305402
"286","AUT",2020,349242060000,8916864,333.667,151.667,67,17.167,15.167,64.333,6.5,2534.21825396817,15.9421755871619
"287","AZE",1995,4803802200,7684850,0,0,0,0,0,0,NA,NA,NA
"288","AZE",1996,4866251600,7763000,0.5,0.5,0,0,0,0,NA,NA,NA
"289","AZE",1997,5148494200,7838250,0.333,0,0,0,0,0,NA,NA,NA
"290","AZE",1998,5663343600,7913000,0,0,0,0,0,0,NA,NA,NA
"291","AZE",1999,6082431100,7982750,0.5,0,0,0,0,0,NA,NA,NA
"292","AZE",2000,6757580900,8048600,0,0,0,0,0,0,NA,NA,NA
"293","AZE",2001,7426581400,8111200,0,0,0,0,0,0,NA,NA,NA
"294","AZE",2002,8127570200,8171950,0,0,0,0,0,0,NA,NA,NA
"295","AZE",2003,8957256900,8234100,0,0,0,0,0,0,NA,NA,NA
"296","AZE",2004,9786143700,8306500,1,0,0,0,0,0,NA,NA,NA
"297","AZE",2005,12522500000,8391850,1.583,0,0,0,0,0,NA,NA,NA
"298","AZE",2006,16842762500,8484550,0.5,0,0,0,0,0,NA,NA,NA
"299","AZE",2007,21053453100,8581300,0.833,0,0,0,0,0,NA,NA,NA
"300","AZE",2008,23318589500,8763400,1.667,0,0,0,0,0,NA,NA,NA
"301","AZE",2009,25486370400,8947243,2.667,1,1,0,0,0,NA,NA,NA
"302","AZE",2010,26773163100,9054332,0.833,0,0,0,0,0,NA,NA,NA
"303","AZE",2011,26799936300,9173082,2.833,0.5,0.5,0,0,0.5,NA,NA,NA
"304","AZE",2012,27380219100,9295784,0.5,0.5,0.5,0,0,0,NA,NA,NA
"305","AZE",2013,28970955300,9416801,1,0,0,0,0,0,NA,NA,NA
"306","AZE",2014,29767803400,9535079,0,0,0,0,0,0,NA,NA,NA
"307","AZE",2015,30093456000,9649341,0.7,0.5,0.5,0,0,0.5,NA,NA,NA
